0000011111001 //data 612: 15.5625
0000011110010 //data 613: 15.125
0000100001000 //data 614: 16.5
0000101001100 //data 615: 20.75
0000100100101 //data 616: 18.3125
0000010110101 //data 617: 11.3125
0000000110111 //data 618: 3.4375
0000000000000 //data 619: 0.0
0000000101010 //data 620: 2.625
0000001000111 //data 621: 4.4375
0000001000101 //data 622: 4.3125
0000001010011 //data 623: 5.1875
0000001011010 //data 624: 5.625
0000001001000 //data 625: 4.5
0000010111101 //data 626: 11.8125
0001101000010 //data 627: 52.125
0000001110111 //data 628: 7.4375
0000000000000 //data 629: 0.0
0000010000010 //data 630: 8.125
0000001111111 //data 631: 7.9375
0000001001110 //data 632: 4.875
0000000100111 //data 633: 2.4375
0000001000000 //data 634: 4.0
0000000111011 //data 635: 3.6875
0000000110111 //data 636: 3.4375
0000000110110 //data 637: 3.375
0000001011100 //data 638: 5.75
0000000101101 //data 639: 2.8125
0000000110010 //data 640: 3.125
0000001011111 //data 641: 5.9375
0000000101101 //data 642: 2.8125
0000000000000 //data 643: 0.0
0000000000000 //data 644: 0.0
0000000000000 //data 645: 0.0
0000000000000 //data 646: 0.0
0000000000000 //data 647: 0.0
0000000000000 //data 648: 0.0
0000101110010 //data 649: 23.125
0001100000100 //data 650: 48.25
0000111110000 //data 651: 31.0
0000101110001 //data 652: 23.0625
0000110000001 //data 653: 24.0625
0000101110100 //data 654: 23.25
0000101101111 //data 655: 22.9375
0000101110011 //data 656: 23.1875
0000101101100 //data 657: 22.75
0000101100100 //data 658: 22.25
0000101100010 //data 659: 22.125
0000101101001 //data 660: 22.5625
0000101100101 //data 661: 22.3125
0000101001001 //data 662: 20.5625
0000101001001 //data 663: 20.5625
0000101001111 //data 664: 20.9375
0000100111000 //data 665: 19.5
0000101000011 //data 666: 20.1875
0000100110001 //data 667: 19.0625
0000100101000 //data 668: 18.5
0000100100011 //data 669: 18.1875
0000100011011 //data 670: 17.6875
0000100001011 //data 671: 16.6875
0000100010000 //data 672: 17.0
0000100000010 //data 673: 16.125
0000011111110 //data 674: 15.875
0000100000011 //data 675: 16.1875
0000100000110 //data 676: 16.375
0000011111111 //data 677: 15.9375
0000011110010 //data 678: 15.125
0000100000101 //data 679: 16.3125
0000100100100 //data 680: 18.25
0000001100000 //data 681: 6.0
0000000011100 //data 682: 1.75
0000000000000 //data 683: 0.0
0000000000000 //data 684: 0.0
0000000000001 //data 685: 0.0625
0000000110000 //data 686: 3.0
0000001001010 //data 687: 4.625
0000001010000 //data 688: 5.0
0000000000100 //data 689: 0.25
0000011101011 //data 690: 14.6875
0001100010000 //data 691: 49.0
0000000000000 //data 692: 0.0
0000000010101 //data 693: 1.3125
0000001110110 //data 694: 7.375
0000001100010 //data 695: 6.125
0000001100000 //data 696: 6.0
0000001011011 //data 697: 5.6875
0000001001011 //data 698: 4.6875
0000001010000 //data 699: 5.0
0000001001001 //data 700: 4.5625
0000000111110 //data 701: 3.875
0000000111000 //data 702: 3.5
0000001011001 //data 703: 5.5625
0000011001000 //data 704: 12.5
0000011010011 //data 705: 13.1875
0000000111000 //data 706: 3.5
0000000000000 //data 707: 0.0
0000000000000 //data 708: 0.0
0000000000000 //data 709: 0.0
0000000000000 //data 710: 0.0
0000000000000 //data 711: 0.0
0000100001000 //data 712: 16.5
0000110100000 //data 713: 26.0
0000101001100 //data 714: 20.75
0000100101000 //data 715: 18.5
0000101100111 //data 716: 22.4375
0000101110101 //data 717: 23.3125
0000101111100 //data 718: 23.75
0000101111110 //data 719: 23.875
0000101110011 //data 720: 23.1875
0000101101110 //data 721: 22.875
0000101101010 //data 722: 22.625
0000101100111 //data 723: 22.4375
0000101011011 //data 724: 21.6875
0000101011101 //data 725: 21.8125
0000101000110 //data 726: 20.375
0000101000111 //data 727: 20.4375
0000101000110 //data 728: 20.375
0000100110111 //data 729: 19.4375
0000100110010 //data 730: 19.125
0000100110001 //data 731: 19.0625
0000100110011 //data 732: 19.1875
0000100101000 //data 733: 18.5
0000100011011 //data 734: 17.6875
0000100010111 //data 735: 17.4375
0000100011001 //data 736: 17.5625
0000100001000 //data 737: 16.5
0000100001110 //data 738: 16.875
0000011111101 //data 739: 15.8125
0000100001110 //data 740: 16.875
0000100001010 //data 741: 16.625
0000100000001 //data 742: 16.0625
0000100000011 //data 743: 16.1875
0000100111010 //data 744: 19.625
0000110101010 //data 745: 26.625
0000100100111 //data 746: 18.4375
0000010110101 //data 747: 11.3125
0000010011101 //data 748: 9.8125
0000000111110 //data 749: 3.875
0000000100101 //data 750: 2.3125
0000001001010 //data 751: 4.625
0000001010010 //data 752: 5.125
0000000000000 //data 753: 0.0
0000001111010 //data 754: 7.625
0001101010010 //data 755: 53.125
0000000000000 //data 756: 0.0
0000000000000 //data 757: 0.0
0000001010001 //data 758: 5.0625
0000001010101 //data 759: 5.3125
0000001001110 //data 760: 4.875
0000001011110 //data 761: 5.875
